ASIAN & PACIFIC ISLANDER,FEMALE,DISEASES OF HEART,402
ASIAN & PACIFIC ISLANDER,FEMALE,ESSENTIAL HYPERTENSION AND RENAL DISEASES,46
ASIAN & PACIFIC ISLANDER,FEMALE,INFLUENZA AND PNEUMONIA,84
ASIAN & PACIFIC ISLANDER,FEMALE,INTENTIONAL SELF-HARM (SUICIDE),23
ASIAN & PACIFIC ISLANDER,FEMALE,MALIGNANT NEOPLASMS,454
ASIAN & PACIFIC ISLANDER,FEMALE,NEPHRITIS NEPHROTIC SYNDROME AND NEPHROSIS,18
ASIAN & PACIFIC ISLANDER,FEMALE,PARKINSONS DISEASE,5
ASIAN & PACIFIC ISLANDER,FEMALE,SEPTICEMIA,11
ASIAN & PACIFIC ISLANDER,FEMALE,VIRAL HEPATITIS,6
ASIAN & PACIFIC ISLANDER,MALE,ACCIDENTS EXCEPT DRUG POISONING,61
ASIAN & PACIFIC ISLANDER,MALE,ALZHEIMERS DISEASE,18
ASIAN & PACIFIC ISLANDER,MALE,AORTIC ANEURYSM AND DISSECTION,6
ASIAN & PACIFIC ISLANDER,MALE,ASSAULT (HOMICIDE),9
ASIAN & PACIFIC ISLANDER,MALE,ATHEROSCLEROSIS,6
ASIAN & PACIFIC ISLANDER,MALE,BENIGN AND UNCERTAIN NEOPLASMS,11
ASIAN & PACIFIC ISLANDER,MALE,CEREBROVASCULAR DISEASE,79
ASIAN & PACIFIC ISLANDER,MALE,CHRONIC LIVER DISEASE AND CIRRHOSIS,15
ASIAN & PACIFIC ISLANDER,MALE,CHRONIC LOWER RESPIRATORY DISEASES,73
ASIAN & PACIFIC ISLANDER,MALE,CONGENITAL MALFORMATIONSDEFORMATIONS,13
ASIAN & PACIFIC ISLANDER,MALE,DIABETES MELLITUS,60
ASIAN & PACIFIC ISLANDER,MALE,DISEASES OF HEART,452
ASIAN & PACIFIC ISLANDER,MALE,ESSENTIAL HYPERTENSION AND RENAL DISEASES,37
ASIAN & PACIFIC ISLANDER,MALE,INFLUENZA AND PNEUMONIA,94
ASIAN & PACIFIC ISLANDER,MALE,INTENTIONAL SELF-HARM (SUICIDE),50
ASIAN & PACIFIC ISLANDER,MALE,MALIGNANT NEOPLASMS,550
ASIAN & PACIFIC ISLANDER,MALE,MENTAL DISORDERS DUE TO USE OF ALCOHOL,11
ASIAN & PACIFIC ISLANDER,MALE,NEPHRITIS NEPHROTIC SYNDROME AND NEPHROSIS,17
ASIAN & PACIFIC ISLANDER,MALE,PARKINSONS DISEASE,11
ASIAN & PACIFIC ISLANDER,MALE,PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING,5
ASIAN & PACIFIC ISLANDER,MALE,SEPTICEMIA,15
ASIAN & PACIFIC ISLANDER,MALE,SHORT GESTATION/LBW,5
ASIAN & PACIFIC ISLANDER,MALE,TUBERCULOSIS,10
ASIAN & PACIFIC ISLANDER,MALE,VIRAL HEPATITIS,16
HISPANIC,FEMALE,ACCIDENTS EXCEPT DRUG POISONING,52
HISPANIC,FEMALE,ALZHEIMERS DISEASE,90
HISPANIC,FEMALE,AORTIC ANEURYSM AND DISSECTION,12
HISPANIC,FEMALE,ASSAULT (HOMICIDE),20
HISPANIC,FEMALE,ATHEROSCLEROSIS,15
HISPANIC,FEMALE,BENIGN AND UNCERTAIN NEOPLASMS,17
HISPANIC,FEMALE,CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD,8
HISPANIC,FEMALE,CEREBROVASCULAR DISEASE,179
HISPANIC,FEMALE,CHRONIC LIVER DISEASE AND CIRRHOSIS,39
HISPANIC,FEMALE,CHRONIC LOWER RESPIRATORY DISEASES,156
HISPANIC,FEMALE,CONGENITAL MALFORMATIONSDEFORMATIONS,21
HISPANIC,FEMALE,DIABETES MELLITUS,196
HISPANIC,FEMALE,DISEASES OF HEART,1348
HISPANIC,FEMALE,ESSENTIAL HYPERTENSION AND RENAL DISEASES,83
HISPANIC,FEMALE,HUMAN IMMUNODEFICIENCY VIRUS DISEASE,70
HISPANIC,FEMALE,INFLUENZA AND PNEUMONIA,218
HISPANIC,FEMALE,INTENTIONAL SELF-HARM (SUICIDE),21
HISPANIC,FEMALE,MALIGNANT NEOPLASMS,1085
HISPANIC,FEMALE,NEPHRITIS NEPHROTIC SYNDROME AND NEPHROSIS,42
HISPANIC,FEMALE,PARKINSONS DISEASE,16
HISPANIC,FEMALE,PREGNANCY CHILDBIRTH AND THE PUERPERIUM,12
HISPANIC,FEMALE,PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING,56
HISPANIC,FEMALE,SEPTICEMIA,42
HISPANIC,FEMALE,SHORT GESTATION/LBW,16
HISPANIC,FEMALE,VIRAL HEPATITIS,39
HISPANIC,MALE,ACCIDENTS EXCEPT DRUG POISONING,180
HISPANIC,MALE,ALZHEIMERS DISEASE,38
HISPANIC,MALE,ANEMIAS,10
HISPANIC,MALE,AORTIC ANEURYSM AND DISSECTION,20
HISPANIC,MALE,ASSAULT (HOMICIDE),115
HISPANIC,MALE,BENIGN AND UNCERTAIN NEOPLASMS,18
HISPANIC,MALE,CEREBROVASCULAR DISEASE,147
HISPANIC,MALE,CHRONIC LIVER DISEASE AND CIRRHOSIS,167
HISPANIC,MALE,CHRONIC LOWER RESPIRATORY DISEASES,124
HISPANIC,MALE,CONGENITAL MALFORMATIONSDEFORMATIONS,37
HISPANIC,MALE,DIABETES MELLITUS,200
HISPANIC,MALE,DISEASES OF HEART,1201
HISPANIC,MALE,ESSENTIAL HYPERTENSION AND RENAL DISEASES,69
HISPANIC,MALE,HUMAN IMMUNODEFICIENCY VIRUS DISEASE,162
HISPANIC,MALE,INFLUENZA AND PNEUMONIA,209
HISPANIC,MALE,INTENTIONAL SELF-HARM (SUICIDE),93
HISPANIC,MALE,MALIGNANT NEOPLASMS,1144
HISPANIC,MALE,MENTAL DISORDERS DUE TO USE OF ALCOHOL,48
HISPANIC,MALE,NEPHRITIS NEPHROTIC SYNDROME AND NEPHROSIS,44
HISPANIC,MALE,PARKINSONS DISEASE,21
HISPANIC,MALE,PEPTIC ULCER,9
HISPANIC,MALE,PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING,145
HISPANIC,MALE,SEPTICEMIA,40
HISPANIC,MALE,SHORT GESTATION/LBW,12
HISPANIC,MALE,VIRAL HEPATITIS,105
NON-HISPANIC BLACK,FEMALE,ACCIDENTS EXCEPT DRUG POISONING,76
NON-HISPANIC BLACK,FEMALE,ALZHEIMERS DISEASE,90
NON-HISPANIC BLACK,FEMALE,ANEMIAS,13
NON-HISPANIC BLACK,FEMALE,AORTIC ANEURYSM AND DISSECTION,19
NON-HISPANIC BLACK,FEMALE,ASSAULT (HOMICIDE),52
NON-HISPANIC BLACK,FEMALE,ATHEROSCLEROSIS,20
NON-HISPANIC BLACK,FEMALE,BENIGN AND UNCERTAIN NEOPLASMS,41
NON-HISPANIC BLACK,FEMALE,CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD,16
NON-HISPANIC BLACK,FEMALE,CEREBROVASCULAR DISEASE,281
NON-HISPANIC BLACK,FEMALE,CHRONIC LIVER DISEASE AND CIRRHOSIS,39
NON-HISPANIC BLACK,FEMALE,CHRONIC LOWER RESPIRATORY DISEASES,221
NON-HISPANIC BLACK,FEMALE,CONGENITAL MALFORMATIONSDEFORMATIONS,29
NON-HISPANIC BLACK,FEMALE,DIABETES MELLITUS,410
NON-HISPANIC BLACK,FEMALE,DISEASES OF HEART,2243
NON-HISPANIC BLACK,FEMALE,ESSENTIAL HYPERTENSION AND RENAL DISEASES,225
NON-HISPANIC BLACK,FEMALE,HUMAN IMMUNODEFICIENCY VIRUS DISEASE,144
NON-HISPANIC BLACK,FEMALE,INFLUENZA AND PNEUMONIA,273
NON-HISPANIC BLACK,FEMALE,MALIGNANT NEOPLASMS,1918
NON-HISPANIC BLACK,FEMALE,MENTAL DISORDERS DUE TO USE OF ALCOHOL,17
NON-HISPANIC BLACK,FEMALE,NEPHRITIS NEPHROTIC SYNDROME AND NEPHROSIS,83
NON-HISPANIC BLACK,FEMALE,PEPTIC ULCER,22
NON-HISPANIC BLACK,FEMALE,PREGNANCY CHILDBIRTH AND THE PUERPERIUM,13
NON-HISPANIC BLACK,FEMALE,PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING,65
NON-HISPANIC BLACK,FEMALE,SEPTICEMIA,52
NON-HISPANIC BLACK,FEMALE,SHORT GESTATION/LBW,27
NON-HISPANIC BLACK,FEMALE,VIRAL HEPATITIS,33
NON-HISPANIC BLACK,MALE,ACCIDENTS EXCEPT DRUG POISONING,133
NON-HISPANIC BLACK,MALE,ALZHEIMERS DISEASE,39
NON-HISPANIC BLACK,MALE,ANEMIAS,24
NON-HISPANIC BLACK,MALE,AORTIC ANEURYSM AND DISSECTION,29
NON-HISPANIC BLACK,MALE,ASSAULT (HOMICIDE),266
NON-HISPANIC BLACK,MALE,ATHEROSCLEROSIS,15
NON-HISPANIC BLACK,MALE,BENIGN AND UNCERTAIN NEOPLASMS,16
NON-HISPANIC BLACK,MALE,CEREBROVASCULAR DISEASE,200
NON-HISPANIC BLACK,MALE,CHRONIC LIVER DISEASE AND CIRRHOSIS,66
NON-HISPANIC BLACK,MALE,CHRONIC LOWER RESPIRATORY DISEASES,200
NON-HISPANIC BLACK,MALE,CONGENITAL MALFORMATIONSDEFORMATIONS,31
NON-HISPANIC BLACK,MALE,DIABETES MELLITUS,307
NON-HISPANIC BLACK,MALE,DISEASES OF HEART,1840
NON-HISPANIC BLACK,MALE,ESSENTIAL HYPERTENSION AND RENAL DISEASES,154
NON-HISPANIC BLACK,MALE,HUMAN IMMUNODEFICIENCY VIRUS DISEASE,277
NON-HISPANIC BLACK,MALE,INFLUENZA AND PNEUMONIA,243
NON-HISPANIC BLACK,MALE,INTENTIONAL SELF-HARM (SUICIDE),53
NON-HISPANIC BLACK,MALE,MALIGNANT NEOPLASMS,1590
NON-HISPANIC BLACK,MALE,MENTAL DISORDERS DUE TO USE OF ALCOHOL,45
NON-HISPANIC BLACK,MALE,NEPHRITIS NEPHROTIC SYNDROME AND NEPHROSIS,76
NON-HISPANIC BLACK,MALE,PEPTIC ULCER,18
NON-HISPANIC BLACK,MALE,PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING,135
NON-HISPANIC BLACK,MALE,SEPTICEMIA,54
NON-HISPANIC BLACK,MALE,SHORT GESTATION/LBW,17
NON-HISPANIC BLACK,MALE,VIRAL HEPATITIS,56
NON-HISPANIC WHITE,FEMALE,ACCIDENTS EXCEPT DRUG POISONING,184
NON-HISPANIC WHITE,FEMALE,ALZHEIMERS DISEASE,231
NON-HISPANIC WHITE,FEMALE,ANEMIAS,15
NON-HISPANIC WHITE,FEMALE,AORTIC ANEURYSM AND DISSECTION,27
NON-HISPANIC WHITE,FEMALE,ASSAULT (HOMICIDE),20
NON-HISPANIC WHITE,FEMALE,ATHEROSCLEROSIS,58
NON-HISPANIC WHITE,FEMALE,BENIGN AND UNCERTAIN NEOPLASMS,73
NON-HISPANIC WHITE,FEMALE,CEREBROVASCULAR DISEASE,466
NON-HISPANIC WHITE,FEMALE,CHOLELITHIASIS AND DISORDERS OF GALLBLADDER,15
NON-HISPANIC WHITE,FEMALE,CHRONIC LIVER DISEASE AND CIRRHOSIS,79
NON-HISPANIC WHITE,FEMALE,CHRONIC LOWER RESPIRATORY DISEASES,510
NON-HISPANIC WHITE,FEMALE,CONGENITAL MALFORMATIONSDEFORMATIONS,39
NON-HISPANIC WHITE,FEMALE,DIABETES MELLITUS,253
NON-HISPANIC WHITE,FEMALE,DISEASES OF HEART,5016
NON-HISPANIC WHITE,FEMALE,ESSENTIAL HYPERTENSION AND RENAL DISEASES,199
NON-HISPANIC WHITE,FEMALE,HUMAN IMMUNODEFICIENCY VIRUS DISEASE,19
NON-HISPANIC WHITE,FEMALE,INFLUENZA AND PNEUMONIA,696
NON-HISPANIC WHITE,FEMALE,INTENTIONAL SELF-HARM (SUICIDE),68
NON-HISPANIC WHITE,FEMALE,MALIGNANT NEOPLASMS,3373
NON-HISPANIC WHITE,FEMALE,MENTAL DISORDERS DUE TO USE OF ALCOHOL,19
NON-HISPANIC WHITE,FEMALE,NEPHRITIS NEPHROTIC SYNDROME AND NEPHROSIS,76
NON-HISPANIC WHITE,FEMALE,PARKINSONS DISEASE,55
NON-HISPANIC WHITE,FEMALE,PEPTIC ULCER,24
NON-HISPANIC WHITE,FEMALE,PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING,88
NON-HISPANIC WHITE,FEMALE,SEPTICEMIA,86
NON-HISPANIC WHITE,FEMALE,VIRAL HEPATITIS,32
NON-HISPANIC WHITE,MALE,ACCIDENTS EXCEPT DRUG POISONING,272
NON-HISPANIC WHITE,MALE,ALZHEIMERS DISEASE,89
NON-HISPANIC WHITE,MALE,AORTIC ANEURYSM AND DISSECTION,44
NON-HISPANIC WHITE,MALE,ASSAULT (HOMICIDE),33
NON-HISPANIC WHITE,MALE,ATHEROSCLEROSIS,29
NON-HISPANIC WHITE,MALE,BENIGN AND UNCERTAIN NEOPLASMS,76
NON-HISPANIC WHITE,MALE,CEREBROVASCULAR DISEASE,290
NON-HISPANIC WHITE,MALE,CHRONIC LIVER DISEASE AND CIRRHOSIS,127
NON-HISPANIC WHITE,MALE,CHRONIC LOWER RESPIRATORY DISEASES,444
NON-HISPANIC WHITE,MALE,CONGENITAL MALFORMATIONSDEFORMATIONS,55
NON-HISPANIC WHITE,MALE,DIABETES MELLITUS,258
NON-HISPANIC WHITE,MALE,DISEASES OF HEART,4220
NON-HISPANIC WHITE,MALE,ESSENTIAL HYPERTENSION AND RENAL DISEASES,142
NON-HISPANIC WHITE,MALE,HUMAN IMMUNODEFICIENCY VIRUS DISEASE,75
NON-HISPANIC WHITE,MALE,INFLUENZA AND PNEUMONIA,646
NON-HISPANIC WHITE,MALE,INTENTIONAL SELF-HARM (SUICIDE),177
NON-HISPANIC WHITE,MALE,MALIGNANT NEOPLASMS,3222
NON-HISPANIC WHITE,MALE,MENTAL DISORDERS DUE TO USE OF ALCOHOL,60
NON-HISPANIC WHITE,MALE,NEPHRITIS NEPHROTIC SYNDROME AND NEPHROSIS,89
NON-HISPANIC WHITE,MALE,PARKINSONS DISEASE,77
NON-HISPANIC WHITE,MALE,PEPTIC ULCER,21
NON-HISPANIC WHITE,MALE,PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING,254
NON-HISPANIC WHITE,MALE,SEPTICEMIA,75
NON-HISPANIC WHITE,MALE,SHORT GESTATION/LBW,15
NON-HISPANIC WHITE,MALE,VIRAL HEPATITIS,76
ASIAN & PACIFIC ISLANDER,FEMALE,ACCIDENTS EXCEPT DRUG POISONING,32
ASIAN & PACIFIC ISLANDER,FEMALE,ALZHEIMERS DISEASE,7
ASIAN & PACIFIC ISLANDER,FEMALE,AORTIC ANEURYSM AND DISSECTION,9
ASIAN & PACIFIC ISLANDER,FEMALE,ASSAULT (HOMICIDE),6
ASIAN & PACIFIC ISLANDER,FEMALE,ATHEROSCLEROSIS,5
ASIAN & PACIFIC ISLANDER,FEMALE,BENIGN AND UNCERTAIN NEOPLASMS,6
ASIAN & PACIFIC ISLANDER,FEMALE,CEREBROVASCULAR DISEASE,70
ASIAN & PACIFIC ISLANDER,FEMALE,CHRONIC LIVER DISEASE AND CIRRHOSIS,6
ASIAN & PACIFIC ISLANDER,FEMALE,CHRONIC LOWER RESPIRATORY DISEASES,29
ASIAN & PACIFIC ISLANDER,FEMALE,DIABETES MELLITUS,34
ASIAN & PACIFIC ISLANDER,FEMALE,DISEASES OF HEART,428
ASIAN & PACIFIC ISLANDER,FEMALE,ESSENTIAL HYPERTENSION AND RENAL DISEASES,22
ASIAN & PACIFIC ISLANDER,FEMALE,INFLUENZA AND PNEUMONIA,58
ASIAN & PACIFIC ISLANDER,FEMALE,INTENTIONAL SELF-HARM (SUICIDE),22
ASIAN & PACIFIC ISLANDER,FEMALE,MALIGNANT NEOPLASMS,396
ASIAN & PACIFIC ISLANDER,FEMALE,NEPHRITIS NEPHROTIC SYNDROME AND NEPHROSIS,13
ASIAN & PACIFIC ISLANDER,FEMALE,PARKINSONS DISEASE,5
ASIAN & PACIFIC ISLANDER,FEMALE,PEPTIC ULCER,6
ASIAN & PACIFIC ISLANDER,FEMALE,VIRAL HEPATITIS,7
ASIAN & PACIFIC ISLANDER,MALE,ACCIDENTS EXCEPT DRUG POISONING,54
ASIAN & PACIFIC ISLANDER,MALE,AORTIC ANEURYSM AND DISSECTION,5
ASIAN & PACIFIC ISLANDER,MALE,BENIGN AND UNCERTAIN NEOPLASMS,9
ASIAN & PACIFIC ISLANDER,MALE,CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD,5
ASIAN & PACIFIC ISLANDER,MALE,CEREBROVASCULAR DISEASE,56
ASIAN & PACIFIC ISLANDER,MALE,CHRONIC LIVER DISEASE AND CIRRHOSIS,18
ASIAN & PACIFIC ISLANDER,MALE,CHRONIC LOWER RESPIRATORY DISEASES,43
ASIAN & PACIFIC ISLANDER,MALE,CONGENITAL MALFORMATIONSDEFORMATIONS,12
ASIAN & PACIFIC ISLANDER,MALE,DIABETES MELLITUS,47
ASIAN & PACIFIC ISLANDER,MALE,DISEASES OF HEART,497
ASIAN & PACIFIC ISLANDER,MALE,ESSENTIAL HYPERTENSION AND RENAL DISEASES,25
ASIAN & PACIFIC ISLANDER,MALE,INFLUENZA AND PNEUMONIA,68
ASIAN & PACIFIC ISLANDER,MALE,INTENTIONAL SELF-HARM (SUICIDE),38
ASIAN & PACIFIC ISLANDER,MALE,MALIGNANT NEOPLASMS,528
ASIAN & PACIFIC ISLANDER,MALE,MENTAL DISORDERS DUE TO USE OF ALCOHOL,11
ASIAN & PACIFIC ISLANDER,MALE,NEPHRITIS NEPHROTIC SYNDROME AND NEPHROSIS,14
ASIAN & PACIFIC ISLANDER,MALE,PEPTIC ULCER,5
ASIAN & PACIFIC ISLANDER,MALE,PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING,7
ASIAN & PACIFIC ISLANDER,MALE,SEPTICEMIA,10
ASIAN & PACIFIC ISLANDER,MALE,VIRAL HEPATITIS,12
HISPANIC,FEMALE,ACCIDENTS EXCEPT DRUG POISONING,72
HISPANIC,FEMALE,ALZHEIMERS DISEASE,43
HISPANIC,FEMALE,AORTIC ANEURYSM AND DISSECTION,19
HISPANIC,FEMALE,ASSAULT (HOMICIDE),22
HISPANIC,FEMALE,ATHEROSCLEROSIS,12
HISPANIC,FEMALE,BENIGN AND UNCERTAIN NEOPLASMS,12
HISPANIC,FEMALE,CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD,8
HISPANIC,FEMALE,CEREBROVASCULAR DISEASE,164
HISPANIC,FEMALE,CHOLELITHIASIS AND DISORDERS OF GALLBLADDER,9
HISPANIC,FEMALE,CHRONIC LIVER DISEASE AND CIRRHOSIS,37
HISPANIC,FEMALE,CHRONIC LOWER RESPIRATORY DISEASES,116
HISPANIC,FEMALE,CONGENITAL MALFORMATIONSDEFORMATIONS,28
HISPANIC,FEMALE,DIABETES MELLITUS,205
HISPANIC,FEMALE,DISEASES OF HEART,1418
HISPANIC,FEMALE,ESSENTIAL HYPERTENSION AND RENAL DISEASES,78
HISPANIC,FEMALE,HUMAN IMMUNODEFICIENCY VIRUS DISEASE,109
HISPANIC,FEMALE,INFLUENZA AND PNEUMONIA,190
HISPANIC,FEMALE,INTENTIONAL SELF-HARM (SUICIDE),25
HISPANIC,FEMALE,MALIGNANT NEOPLASMS,969
HISPANIC,FEMALE,NEPHRITIS NEPHROTIC SYNDROME AND NEPHROSIS,45
HISPANIC,FEMALE,PREGNANCY CHILDBIRTH AND THE PUERPERIUM,8
HISPANIC,FEMALE,PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING,48
HISPANIC,FEMALE,SEPTICEMIA,49
HISPANIC,FEMALE,SHORT GESTATION/LBW,13
HISPANIC,FEMALE,VIRAL HEPATITIS,37
HISPANIC,MALE,ACCIDENTS EXCEPT DRUG POISONING,154
HISPANIC,MALE,ALZHEIMERS DISEASE,11
HISPANIC,MALE,AORTIC ANEURYSM AND DISSECTION,21
HISPANIC,MALE,ASSAULT (HOMICIDE),114
HISPANIC,MALE,ATHEROSCLEROSIS,11
HISPANIC,MALE,BENIGN AND UNCERTAIN NEOPLASMS,20
HISPANIC,MALE,CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD,11
HISPANIC,MALE,CEREBROVASCULAR DISEASE,126
HISPANIC,MALE,CHRONIC LIVER DISEASE AND CIRRHOSIS,107
HISPANIC,MALE,CHRONIC LOWER RESPIRATORY DISEASES,106
HISPANIC,MALE,CONGENITAL MALFORMATIONSDEFORMATIONS,29
HISPANIC,MALE,DIABETES MELLITUS,177
HISPANIC,MALE,DISEASES OF HEART,1327
HISPANIC,MALE,ESSENTIAL HYPERTENSION AND RENAL DISEASES,76
HISPANIC,MALE,HUMAN IMMUNODEFICIENCY VIRUS DISEASE,218
HISPANIC,MALE,INFLUENZA AND PNEUMONIA,189
HISPANIC,MALE,INTENTIONAL SELF-HARM (SUICIDE),56
HISPANIC,MALE,MALIGNANT NEOPLASMS,1013
HISPANIC,MALE,MENTAL DISORDERS DUE TO USE OF ALCOHOL,56
HISPANIC,MALE,NEPHRITIS NEPHROTIC SYNDROME AND NEPHROSIS,39
HISPANIC,MALE,PARKINSONS DISEASE,7
HISPANIC,MALE,PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING,183
HISPANIC,MALE,RESPIRATORY DISTRESS OF NEWBORN,7
HISPANIC,MALE,SEPTICEMIA,31
HISPANIC,MALE,SHORT GESTATION/LBW,13
HISPANIC,MALE,VIRAL HEPATITIS,90
NON-HISPANIC BLACK,FEMALE,ACCIDENTS EXCEPT DRUG POISONING,87
NON-HISPANIC BLACK,FEMALE,ALZHEIMERS DISEASE,41
NON-HISPANIC BLACK,FEMALE,ANEMIAS,18
NON-HISPANIC BLACK,FEMALE,AORTIC ANEURYSM AND DISSECTION,25
NON-HISPANIC BLACK,FEMALE,ASSAULT (HOMICIDE),41
NON-HISPANIC BLACK,FEMALE,ATHEROSCLEROSIS,30
NON-HISPANIC BLACK,FEMALE,BENIGN AND UNCERTAIN NEOPLASMS,38
NON-HISPANIC BLACK,FEMALE,CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD,16
NON-HISPANIC BLACK,FEMALE,CEREBROVASCULAR DISEASE,279
NON-HISPANIC BLACK,FEMALE,CHRONIC LIVER DISEASE AND CIRRHOSIS,33
NON-HISPANIC BLACK,FEMALE,CHRONIC LOWER RESPIRATORY DISEASES,163
NON-HISPANIC BLACK,FEMALE,CONGENITAL MALFORMATIONSDEFORMATIONS,37
NON-HISPANIC BLACK,FEMALE,DIABETES MELLITUS,358
NON-HISPANIC BLACK,FEMALE,DISEASES OF HEART,2722
NON-HISPANIC BLACK,FEMALE,ESSENTIAL HYPERTENSION AND RENAL DISEASES,166
NON-HISPANIC BLACK,FEMALE,HUMAN IMMUNODEFICIENCY VIRUS DISEASE,248
NON-HISPANIC BLACK,FEMALE,INFLUENZA AND PNEUMONIA,295
NON-HISPANIC BLACK,FEMALE,INTENTIONAL SELF-HARM (SUICIDE),20
NON-HISPANIC BLACK,FEMALE,MALIGNANT NEOPLASMS,1800
NON-HISPANIC BLACK,FEMALE,NEPHRITIS NEPHROTIC SYNDROME AND NEPHROSIS,80
NON-HISPANIC BLACK,FEMALE,PREGNANCY CHILDBIRTH AND THE PUERPERIUM,25
NON-HISPANIC BLACK,FEMALE,PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING,87
NON-HISPANIC BLACK,FEMALE,SEPTICEMIA,89
NON-HISPANIC BLACK,FEMALE,SHORT GESTATION/LBW,15
NON-HISPANIC BLACK,FEMALE,VIRAL HEPATITIS,32
NON-HISPANIC BLACK,MALE,ACCIDENTS EXCEPT DRUG POISONING,158
NON-HISPANIC BLACK,MALE,ALZHEIMERS DISEASE,18
NON-HISPANIC BLACK,MALE,ANEMIAS,19
NON-HISPANIC BLACK,MALE,AORTIC ANEURYSM AND DISSECTION,33
NON-HISPANIC BLACK,MALE,ASSAULT (HOMICIDE),267
NON-HISPANIC BLACK,MALE,ATHEROSCLEROSIS,29
NON-HISPANIC BLACK,MALE,BENIGN AND UNCERTAIN NEOPLASMS,22
NON-HISPANIC BLACK,MALE,CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD,24
NON-HISPANIC BLACK,MALE,CEREBROVASCULAR DISEASE,213
NON-HISPANIC BLACK,MALE,CHRONIC LIVER DISEASE AND CIRRHOSIS,78
NON-HISPANIC BLACK,MALE,CHRONIC LOWER RESPIRATORY DISEASES,137
NON-HISPANIC BLACK,MALE,CONGENITAL MALFORMATIONSDEFORMATIONS,33
NON-HISPANIC BLACK,MALE,DIABETES MELLITUS,246
NON-HISPANIC BLACK,MALE,DISEASES OF HEART,2121
NON-HISPANIC BLACK,MALE,ESSENTIAL HYPERTENSION AND RENAL DISEASES,137
NON-HISPANIC BLACK,MALE,HUMAN IMMUNODEFICIENCY VIRUS DISEASE,377
NON-HISPANIC BLACK,MALE,INFLUENZA AND PNEUMONIA,230
NON-HISPANIC BLACK,MALE,INTENTIONAL SELF-HARM (SUICIDE),58
NON-HISPANIC BLACK,MALE,MALIGNANT NEOPLASMS,1523
NON-HISPANIC BLACK,MALE,MENTAL DISORDERS DUE TO USE OF ALCOHOL,49
NON-HISPANIC BLACK,MALE,NEPHRITIS NEPHROTIC SYNDROME AND NEPHROSIS,58
NON-HISPANIC BLACK,MALE,PEPTIC ULCER,13
NON-HISPANIC BLACK,MALE,PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING,163
NON-HISPANIC BLACK,MALE,SEPTICEMIA,67
NON-HISPANIC BLACK,MALE,SHORT GESTATION/LBW,20
NON-HISPANIC BLACK,MALE,VIRAL HEPATITIS,60
NON-HISPANIC WHITE,FEMALE,ACCIDENTS EXCEPT DRUG POISONING,162
NON-HISPANIC WHITE,FEMALE,ALZHEIMERS DISEASE,107
NON-HISPANIC WHITE,FEMALE,AORTIC ANEURYSM AND DISSECTION,37
NON-HISPANIC WHITE,FEMALE,ASSAULT (HOMICIDE),12
NON-HISPANIC WHITE,FEMALE,ATHEROSCLEROSIS,39
NON-HISPANIC WHITE,FEMALE,BENIGN AND UNCERTAIN NEOPLASMS,60
NON-HISPANIC WHITE,FEMALE,CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD,12
NON-HISPANIC WHITE,FEMALE,CEREBROVASCULAR DISEASE,372
NON-HISPANIC WHITE,FEMALE,CHOLELITHIASIS AND DISORDERS OF GALLBLADDER,18
NON-HISPANIC WHITE,FEMALE,CHRONIC LIVER DISEASE AND CIRRHOSIS,54
NON-HISPANIC WHITE,FEMALE,CHRONIC LOWER RESPIRATORY DISEASES,472
NON-HISPANIC WHITE,FEMALE,CONGENITAL MALFORMATIONSDEFORMATIONS,40
NON-HISPANIC WHITE,FEMALE,DIABETES MELLITUS,231
NON-HISPANIC WHITE,FEMALE,DISEASES OF HEART,7050
NON-HISPANIC WHITE,FEMALE,ESSENTIAL HYPERTENSION AND RENAL DISEASES,155
NON-HISPANIC WHITE,FEMALE,HUMAN IMMUNODEFICIENCY VIRUS DISEASE,40
NON-HISPANIC WHITE,FEMALE,INFLUENZA AND PNEUMONIA,659
NON-HISPANIC WHITE,FEMALE,INTENTIONAL SELF-HARM (SUICIDE),64
NON-HISPANIC WHITE,FEMALE,MALIGNANT NEOPLASMS,3519
NON-HISPANIC WHITE,FEMALE,MENTAL DISORDERS DUE TO USE OF ALCOHOL,23
